link_id,from_node_id,to_node_id,length,geometry
1175,495,481,229.9834402,"LINESTRING (-109.7238529 34.2618257, -109.7243241 34.2637236)"
1176,490,494,691.0623156,"LINESTRING (-109.7091818 34.257354, -109.7102756 34.2519654)"
1177,494,490,691.0623156,"LINESTRING (-109.7102756 34.2519654, -109.7091818 34.257354)"
1178,494,488,215.5170113,"LINESTRING (-109.7102756 34.2519654, -109.7102285 34.2500276)"
1179,488,494,215.5170113,"LINESTRING (-109.7102285 34.2500276, -109.7102756 34.2519654)"
1180,488,489,748.8338612,"LINESTRING (-109.7102285 34.2500276, -109.7101809 34.2432934)"
1181,489,488,748.8338612,"LINESTRING (-109.7101809 34.2432934, -109.7102285 34.2500276)"
1182,476,493,631.8626003,"LINESTRING (-109.7120406 34.270775, -109.7118001 34.265096)"
1183,493,476,631.8626003,"LINESTRING (-109.7118001 34.265096, -109.7120406 34.270775)"
1184,493,492,867.9592145,"LINESTRING (-109.7118001 34.265096, -109.7119406 34.2572914)"
1185,492,493,867.9592145,"LINESTRING (-109.7119406 34.2572914, -109.7118001 34.265096)"
1186,129,130,681.3832486,"LINESTRING (-109.730974 34.224039, -109.7262055 34.228665)"
1187,130,129,681.3832486,"LINESTRING (-109.7262055 34.228665, -109.730974 34.224039)"
1188,500,501,141.491795,"LINESTRING (-109.9579091 34.3444835, -109.9566018 34.3450385)"
1189,501,500,141.491795,"LINESTRING (-109.9566018 34.3450385, -109.9579091 34.3444835)"
1190,502,410,96.40952557,"LINESTRING (-109.9576974 34.3179795, -109.9578192 34.3188382)"
1191,410,502,96.40952557,"LINESTRING (-109.9578192 34.3188382, -109.9576974 34.3179795)"
1192,500,498,143.6799326,"LINESTRING (-109.9579091 34.3444835, -109.9572017 34.3434006)"
1193,498,500,143.6799326,"LINESTRING (-109.9572017 34.3434006, -109.9579091 34.3444835)"
1194,505,506,1039.257642,"LINESTRING (-109.7367275 34.2575357, -109.7395466 34.2645425)"
1195,506,505,1039.257642,"LINESTRING (-109.7395466 34.2645425, -109.7367275 34.2575357)"
1196,509,508,923.0604453,"LINESTRING (-109.8219814 34.3569627, -109.8220323 34.3486629)"
1197,508,509,923.0604453,"LINESTRING (-109.8220323 34.3486629, -109.8219814 34.3569627)"
1198,85,255,604.7337512,"LINESTRING (-109.8313119 34.2869111, -109.8377565 34.2858123)"
1199,513,514,505.8129876,"LINESTRING (-109.7245841 34.2464752, -109.7190865 34.2464629)"
1200,514,513,505.8129876,"LINESTRING (-109.7190865 34.2464629, -109.7245841 34.2464752)"
1201,660,478,2140.621911,"LINESTRING (-109.702922 34.2716165, -109.726148 34.2701315)"
1202,478,660,2140.621911,"LINESTRING (-109.726148 34.2701315, -109.702922 34.2716165)"
1203,478,11,148.9405382,"LINESTRING (-109.726148 34.2701315, -109.7277667 34.2700626)"
1204,11,478,148.9405382,"LINESTRING (-109.7277667 34.2700626, -109.726148 34.2701315)"
1205,11,331,443.145212,"LINESTRING (-109.7277667 34.2700626, -109.7325846 34.2701807)"
1206,331,11,443.145212,"LINESTRING (-109.7325846 34.2701807, -109.7277667 34.2700626)"
1207,331,216,389.9261731,"LINESTRING (-109.7325846 34.2701807, -109.7367937 34.2706252)"
1208,216,331,389.9261731,"LINESTRING (-109.7367937 34.2706252, -109.7325846 34.2701807)"
1209,216,132,145.9123164,"LINESTRING (-109.7367937 34.2706252, -109.7383666 34.2708049)"
1210,132,216,145.9123164,"LINESTRING (-109.7383666 34.2708049, -109.7367937 34.2706252)"
1211,132,185,524.7417368,"LINESTRING (-109.7383666 34.2708049, -109.7440246 34.2714435)"
1212,185,132,524.7417368,"LINESTRING (-109.7440246 34.2714435, -109.7383666 34.2708049)"
1213,185,698,297.2243337,"LINESTRING (-109.7440246 34.2714435, -109.7472305 34.2717988)"
1214,698,185,297.2243337,"LINESTRING (-109.7472305 34.2717988, -109.7440246 34.2714435)"
1215,698,13,254.7232326,"LINESTRING (-109.7472305 34.2717988, -109.7499777 34.272105)"
1216,13,698,254.7232326,"LINESTRING (-109.7499777 34.272105, -109.7472305 34.2717988)"
1217,13,54,381.5453465,"LINESTRING (-109.7499777 34.272105, -109.7540912 34.2725728)"
1218,54,13,381.5453465,"LINESTRING (-109.7540912 34.2725728, -109.7499777 34.272105)"
1219,54,626,1046.362347,"LINESTRING (-109.7540912 34.2725728, -109.7653768 34.273828)"
1220,626,54,1046.362347,"LINESTRING (-109.7653768 34.273828, -109.7540912 34.2725728)"
1221,626,36,278.3763184,"LINESTRING (-109.7653768 34.273828, -109.7683786 34.2741662)"
1222,36,626,278.3763184,"LINESTRING (-109.7683786 34.2741662, -109.7653768 34.273828)"
1223,36,271,894.6292339,"LINESTRING (-109.7683786 34.2741662, -109.7780257 34.275253)"
1224,271,36,894.6292339,"LINESTRING (-109.7780257 34.275253, -109.7683786 34.2741662)"
1225,271,122,1126.820774,"LINESTRING (-109.7780257 34.275253, -109.790177 34.276619)"
1226,122,271,1126.820774,"LINESTRING (-109.790177 34.276619, -109.7780257 34.275253)"
1227,122,211,473.1444682,"LINESTRING (-109.790177 34.276619, -109.7951809 34.2776107)"
1228,211,122,473.1444682,"LINESTRING (-109.7951809 34.2776107, -109.790177 34.276619)"
1229,211,609,508.8486943,"LINESTRING (-109.7951809 34.2776107, -109.8004062 34.2791247)"
1230,609,211,508.8486943,"LINESTRING (-109.8004062 34.2791247, -109.7951809 34.2776107)"
1231,609,611,822.891718,"LINESTRING (-109.8004062 34.2791247, -109.8088226 34.2816551)"
1232,611,609,822.891718,"LINESTRING (-109.8088226 34.2816551, -109.8004062 34.2791247)"
1233,611,47,486.3243884,"LINESTRING (-109.8088226 34.2816551, -109.8137952 34.2831541)"
1234,47,611,486.3243884,"LINESTRING (-109.8137952 34.2831541, -109.8088226 34.2816551)"
1235,47,24,857.9421755,"LINESTRING (-109.8137952 34.2831541, -109.82267 34.2855395)"
1236,24,47,857.9421755,"LINESTRING (-109.82267 34.2855395, -109.8137952 34.2831541)"
1237,24,511,860.4129696,"LINESTRING (-109.82267 34.2855395, -109.8319723 34.286276)"
1238,511,24,860.4129696,"LINESTRING (-109.8319723 34.286276, -109.82267 34.2855395)"
1239,491,488,716.1982016,"LINESTRING (-109.7024407 34.2502349, -109.7102285 34.2500276)"
1240,488,491,716.1982016,"LINESTRING (-109.7102285 34.2500276, -109.7024407 34.2502349)"
1241,313,289,725.1860497,"LINESTRING (-109.7615195 34.3486761, -109.7694186 34.3486392)"
1242,289,313,725.1860497,"LINESTRING (-109.7694186 34.3486392, -109.7615195 34.3486761)"
1243,289,520,343.8894775,"LINESTRING (-109.7694186 34.3486392, -109.7731643 34.3486089)"
1244,520,289,343.8894775,"LINESTRING (-109.7731643 34.3486089, -109.7694186 34.3486392)"
1245,259,287,806.2835776,"LINESTRING (-109.76064 34.34493, -109.769422 34.34498)"
1246,287,259,806.2835776,"LINESTRING (-109.769422 34.34498, -109.76064 34.34493)"
1247,287,178,546.5188296,"LINESTRING (-109.769422 34.34498, -109.7753624 34.3449418)"
1248,178,287,546.5188296,"LINESTRING (-109.7753624 34.3449418, -109.769422 34.34498)"
1249,78,291,711.2014747,"LINESTRING (-109.7616966 34.3541057, -109.769444 34.3541042)"
1250,291,78,711.2014747,"LINESTRING (-109.769444 34.3541042, -109.7616966 34.3541057)"
1251,291,294,795.1053616,"LINESTRING (-109.769444 34.3541042, -109.7781053 34.3540704)"
1252,294,291,795.1053616,"LINESTRING (-109.7781053 34.3540704, -109.769444 34.3541042)"
1253,324,31,813.3931735,"LINESTRING (-109.778208 34.330508, -109.7870656 34.3304289)"
1254,31,324,813.3931735,"LINESTRING (-109.7870656 34.3304289, -109.778208 34.330508)"
1255,31,57,595.3320164,"LINESTRING (-109.7870656 34.3304289, -109.7935484 34.3303639)"
1256,57,31,595.3320164,"LINESTRING (-109.7935484 34.3303639, -109.7870656 34.3304289)"
1257,57,562,88.64758644,"LINESTRING (-109.7935484 34.3303639, -109.7945138 34.3303641)"
1258,562,57,88.64758644,"LINESTRING (-109.7945138 34.3303641, -109.7935484 34.3303639)"
1259,179,114,153.9185342,"LINESTRING (-109.7782116 34.3431213, -109.779888 34.3431345)"
1260,114,179,153.9185342,"LINESTRING (-109.779888 34.3431345, -109.7782116 34.3431213)"
1261,114,2,653.2354293,"LINESTRING (-109.779888 34.3431345, -109.787003 34.3431201)"
1262,2,114,653.2354293,"LINESTRING (-109.787003 34.3431201, -109.779888 34.3431345)"
1263,2,564,547.4403367,"LINESTRING (-109.787003 34.3431201, -109.7929657 34.3431147)"
1264,564,2,547.4403367,"LINESTRING (-109.7929657 34.3431147, -109.787003 34.3431201)"
1265,517,518,989.444664,"LINESTRING (-109.8045212 34.3377551, -109.8011099 34.3441221)"
1266,518,517,989.444664,"LINESTRING (-109.8011099 34.3441221, -109.8045212 34.3377551)"
1267,277,278,688.0984292,"LINESTRING (-109.7368526 34.3471112, -109.7424657 34.3504229)"
1268,278,277,688.0984292,"LINESTRING (-109.7424657 34.3504229, -109.7368526 34.3471112)"
1269,278,165,134.270528,"LINESTRING (-109.7424657 34.3504229, -109.74264 34.351596)"
1270,165,278,134.270528,"LINESTRING (-109.74264 34.351596, -109.7424657 34.3504229)"
1271,279,519,195.2395214,"LINESTRING (-109.7447509 34.352548, -109.7426522 34.3524609)"
1272,519,279,195.2395214,"LINESTRING (-109.7426522 34.3524609, -109.7447509 34.352548)"
1273,316,294,202.9755512,"LINESTRING (-109.7781093 34.352245, -109.7781053 34.3540704)"
1274,294,316,202.9755512,"LINESTRING (-109.7781053 34.3540704, -109.7781093 34.352245)"
1275,521,276,336.0183065,"LINESTRING (-109.7730982 34.3504436, -109.769438 34.3504539)"
1276,276,521,336.0183065,"LINESTRING (-109.769438 34.3504539, -109.7730982 34.3504436)"
1277,290,522,242.0023229,"LINESTRING (-109.7694334 34.3522974, -109.7720695 34.3522815)"
1278,522,290,242.0023229,"LINESTRING (-109.7720695 34.3522815, -109.7694334 34.3522974)"
1279,524,526,220.0379528,"LINESTRING (-109.8373752 34.3551674, -109.8374046 34.3571461)"
1280,526,524,220.0379528,"LINESTRING (-109.8374046 34.3571461, -109.8373752 34.3551674)"
1281,418,423,1472.599074,"LINESTRING (-109.8928216 34.3452394, -109.908854 34.345414)"
1282,423,418,1472.599074,"LINESTRING (-109.908854 34.345414, -109.8928216 34.3452394)"
1283,423,447,2889.032586,"LINESTRING (-109.908854 34.345414, -109.940306 34.34535)"
1284,447,423,2889.032586,"LINESTRING (-109.940306 34.34535, -109.908854 34.345414)"
1285,525,524,1010.291675,"LINESTRING (-109.8483806 34.3552289, -109.8373752 34.3551674)"
1286,524,525,1010.291675,"LINESTRING (-109.8373752 34.3551674, -109.8483806 34.3552289)"
1287,524,523,203.8136289,"LINESTRING (-109.8373752 34.3551674, -109.835155 34.355155)"
1288,523,524,203.8136289,"LINESTRING (-109.835155 34.355155, -109.8373752 34.3551674)"
1289,523,164,468.229851,"LINESTRING (-109.835155 34.355155, -109.8325256 34.3533606)"
1290,164,523,468.229851,"LINESTRING (-109.8325256 34.3533606, -109.835155 34.355155)"
1291,372,529,467.5436878,"LINESTRING (-109.8308133 34.2996961, -109.8258083 34.3002692)"
1292,529,372,467.5436878,"LINESTRING (-109.8258083 34.3002692, -109.8308133 34.2996961)"
1293,529,527,439.279732,"LINESTRING (-109.8258083 34.3002692, -109.8213137 34.2999803)"
1294,527,529,439.279732,"LINESTRING (-109.8213137 34.2999803, -109.8258083 34.3002692)"
1295,527,528,535.1993374,"LINESTRING (-109.8213137 34.2999803, -109.8155623 34.300071)"
1296,528,527,535.1993374,"LINESTRING (-109.8155623 34.300071, -109.8213137 34.2999803)"
1297,530,529,1086.723361,"LINESTRING (-109.8253862 34.2907439, -109.8258083 34.3002692)"
1298,529,530,1086.723361,"LINESTRING (-109.8258083 34.3002692, -109.8253862 34.2907439)"
1299,539,538,788.2771674,"LINESTRING (-109.8308246 34.3160135, -109.8394075 34.3159733)"
1300,538,539,788.2771674,"LINESTRING (-109.8394075 34.3159733, -109.8308246 34.3160135)"
1301,535,537,372.2610252,"LINESTRING (-109.8443467 34.3123867, -109.8446315 34.3155398)"
1302,537,535,372.2610252,"LINESTRING (-109.8446315 34.3155398, -109.8443467 34.3123867)"
1303,534,536,813.9827529,"LINESTRING (-109.8443207 34.3051216, -109.8442032 34.312387)"
1304,536,534,813.9827529,"LINESTRING (-109.8442032 34.312387, -109.8443207 34.3051216)"
1305,540,531,234.2266598,"LINESTRING (-109.8114211 34.2952193, -109.813534 34.2955594)"
1306,531,540,234.2266598,"LINESTRING (-109.813534 34.2955594, -109.8114211 34.2952193)"
1307,306,307,157.6771655,"LINESTRING (-109.7563519 34.3383501, -109.754646 34.3382526)"
1308,307,306,157.6771655,"LINESTRING (-109.754646 34.3382526, -109.7563519 34.3383501)"
1309,516,546,410.6964363,"LINESTRING (-109.7684843 34.3303917, -109.7640123 34.330341)"
1310,546,516,410.6964363,"LINESTRING (-109.7640123 34.330341, -109.7684843 34.3303917)"
1311,546,471,301.7973409,"LINESTRING (-109.7640123 34.330341, -109.7607261 34.3302953)"
1312,471,546,301.7973409,"LINESTRING (-109.7607261 34.3302953, -109.7640123 34.330341)"
1313,545,544,802.1567998,"LINESTRING (-109.8220614 34.3268453, -109.8133264 34.3268008)"
1314,544,545,802.1567998,"LINESTRING (-109.8133264 34.3268008, -109.8220614 34.3268453)"
1315,351,545,402.4543232,"LINESTRING (-109.8220587 34.3232261, -109.8220614 34.3268453)"
1316,545,351,402.4543232,"LINESTRING (-109.8220614 34.3268453, -109.8220587 34.3232261)"
1317,552,6,493.3669235,"LINESTRING (-109.8441425 34.3407006, -109.8439838 34.345125)"
1318,6,552,493.3669235,"LINESTRING (-109.8439838 34.345125, -109.8441425 34.3407006)"
1319,548,547,570.3611983,"LINESTRING (-109.8309604 34.3305261, -109.8247513 34.330424)"
1320,547,548,570.3611983,"LINESTRING (-109.8247513 34.330424, -109.8309604 34.3305261)"
1321,543,351,623.4411283,"LINESTRING (-109.8195556 34.3195806, -109.8220587 34.3232261)"
1322,351,543,623.4411283,"LINESTRING (-109.8220587 34.3232261, -109.8195556 34.3195806)"
1323,351,352,805.3492778,"LINESTRING (-109.8220587 34.3232261, -109.8308283 34.3232702)"
1324,352,351,805.3492778,"LINESTRING (-109.8308283 34.3232702, -109.8220587 34.3232261)"
1325,471,549,195.0289584,"LINESTRING (-109.7607261 34.3302953, -109.7607122 34.3320492)"
1326,549,471,195.0289584,"LINESTRING (-109.7607122 34.3320492, -109.7607261 34.3302953)"
1327,549,550,488.6306335,"LINESTRING (-109.7607122 34.3320492, -109.7575145 34.3338196)"
1328,550,549,488.6306335,"LINESTRING (-109.7575145 34.3338196, -109.7607122 34.3320492)"
1329,554,5,146.401445,"LINESTRING (-109.7798124 34.3413297, -109.7782179 34.3413417)"
1330,5,554,146.401445,"LINESTRING (-109.7782179 34.3413417, -109.7798124 34.3413297)"
1331,5,553,585.036863,"LINESTRING (-109.7782179 34.3413417, -109.7718459 34.3413174)"
1332,553,5,585.036863,"LINESTRING (-109.7718459 34.3413174, -109.7782179 34.3413417)"
1333,556,555,347.0058982,"LINESTRING (-109.7648367 34.3413375, -109.7610574 34.3413501)"
1334,555,556,347.0058982,"LINESTRING (-109.7610574 34.3413501, -109.7648367 34.3413375)"
1335,195,27,572.1079908,"LINESTRING (-109.7957793 34.3324869, -109.795765 34.3376318)"
1336,27,195,572.1079908,"LINESTRING (-109.795765 34.3376318, -109.7957793 34.3324869)"
1337,113,114,198.7319843,"LINESTRING (-109.7799302 34.3449214, -109.779888 34.3431345)"
1338,114,113,198.7319843,"LINESTRING (-109.779888 34.3431345, -109.7799302 34.3449214)"
1339,558,557,1051.745589,"LINESTRING (-109.8088937 34.3089916, -109.8089201 34.2995619)"
1340,557,558,1051.745589,"LINESTRING (-109.8089201 34.2995619, -109.8088937 34.3089916)"
1341,560,559,825.2360196,"LINESTRING (-109.7869089 34.3195111, -109.7935161 34.3174103)"
1342,559,560,825.2360196,"LINESTRING (-109.7935161 34.3174103, -109.7869089 34.3195111)"
1343,565,276,408.219709,"LINESTRING (-109.7649915 34.3504893, -109.769438 34.3504539)"
1344,276,565,408.219709,"LINESTRING (-109.769438 34.3504539, -109.7649915 34.3504893)"
1345,567,290,174.9447097,"LINESTRING (-109.7675277 34.3522957, -109.7694334 34.3522974)"
1346,290,567,174.9447097,"LINESTRING (-109.7694334 34.3522974, -109.7675277 34.3522957)"
1347,579,361,206.9659759,"LINESTRING (-109.7960679 34.2922737, -109.793815 34.2922712)"
1348,361,579,206.9659759,"LINESTRING (-109.793815 34.2922712, -109.7960679 34.2922737)"
1349,583,581,180.0190861,"LINESTRING (-109.7804664 34.2939882, -109.7805175 34.2923698)"
1350,581,583,180.0190861,"LINESTRING (-109.7805175 34.2923698, -109.7804664 34.2939882)"
1351,584,583,221.6215252,"LINESTRING (-109.7828788 34.2940047, -109.7804664 34.2939882)"
1352,583,584,221.6215252,"LINESTRING (-109.7804664 34.2939882, -109.7828788 34.2940047)"
1353,583,582,105.3078684,"LINESTRING (-109.7804664 34.2939882, -109.7793201 34.2939804)"
1354,582,583,105.3078684,"LINESTRING (-109.7793201 34.2939804, -109.7804664 34.2939882)"
1355,590,589,305.861151,"LINESTRING (-109.7859829 34.3003913, -109.7826553 34.3003614)"
1356,589,590,305.861151,"LINESTRING (-109.7826553 34.3003614, -109.7859829 34.3003913)"
1357,569,577,148.978963,"LINESTRING (-109.7800058 34.2904295, -109.7800059 34.2917693)"
1358,577,569,148.978963,"LINESTRING (-109.7800059 34.2917693, -109.7800058 34.2904295)"
1359,570,584,395.9164126,"LINESTRING (-109.7829042 34.2904442, -109.7828788 34.2940047)"
1360,584,570,395.9164126,"LINESTRING (-109.7828788 34.2940047, -109.7829042 34.2904442)"
1361,584,658,209.261353,"LINESTRING (-109.7828788 34.2940047, -109.7828654 34.2958866)"
1362,658,584,209.261353,"LINESTRING (-109.7828654 34.2958866, -109.7828788 34.2940047)"
1363,658,589,501.7126792,"LINESTRING (-109.7828654 34.2958866, -109.7826553 34.3003614)"
1364,589,658,501.7126792,"LINESTRING (-109.7826553 34.3003614, -109.7828654 34.2958866)"
1365,580,576,219.4104856,"LINESTRING (-109.8048127 34.2923585, -109.8068652 34.2913879)"
1366,576,580,219.4104856,"LINESTRING (-109.8068652 34.2913879, -109.8048127 34.2923585)"
1367,573,65,201.1541065,"LINESTRING (-109.7960574 34.2905593, -109.793868 34.2905353)"
1368,65,573,201.1541065,"LINESTRING (-109.793868 34.2905353, -109.7960574 34.2905593)"
1369,65,572,404.3955835,"LINESTRING (-109.793868 34.2905353, -109.7894663 34.2905002)"
1370,572,65,404.3955835,"LINESTRING (-109.7894663 34.2905002, -109.793868 34.2905353)"
1371,572,571,406.997679,"LINESTRING (-109.7894663 34.2905002, -109.7850365 34.290457)"
1372,571,572,406.997679,"LINESTRING (-109.7850365 34.290457, -109.7894663 34.2905002)"
1373,571,570,195.8961208,"LINESTRING (-109.7850365 34.290457, -109.7829042 34.2904442)"
1374,570,571,195.8961208,"LINESTRING (-109.7829042 34.2904442, -109.7850365 34.290457)"
1375,570,569,266.2763781,"LINESTRING (-109.7829042 34.2904442, -109.7800058 34.2904295)"
1376,569,570,266.2763781,"LINESTRING (-109.7800058 34.2904295, -109.7829042 34.2904442)"
1377,569,568,201.5814458,"LINESTRING (-109.7800058 34.2904295, -109.7778116 34.2904184)"
1378,568,569,201.5814458,"LINESTRING (-109.7778116 34.2904184, -109.7800058 34.2904295)"
1379,578,575,129.3350845,"LINESTRING (-109.8012664 34.2920053, -109.80051 34.2910243)"
1380,575,578,129.3350845,"LINESTRING (-109.80051 34.2910243, -109.8012664 34.2920053)"
1381,585,586,380.8191689,"LINESTRING (-109.7960274 34.295048, -109.79993 34.2952637)"
1382,586,585,380.8191689,"LINESTRING (-109.79993 34.2952637, -109.7960274 34.295048)"
1383,571,587,711.8504984,"LINESTRING (-109.7850365 34.290457, -109.7850147 34.2968588)"
1384,587,571,711.8504984,"LINESTRING (-109.7850147 34.2968588, -109.7850365 34.290457)"
1385,598,599,115.2895983,"LINESTRING (-109.8142512 34.2798439, -109.8129966 34.2798617)"
1386,599,598,115.2895983,"LINESTRING (-109.8129966 34.2798617, -109.8142512 34.2798439)"
1387,594,595,57.83692123,"LINESTRING (-109.812976 34.2778157, -109.8129906 34.2783357)"
1388,595,594,57.83692123,"LINESTRING (-109.8129906 34.2783357, -109.812976 34.2778157)"
1389,595,597,200.7378545,"LINESTRING (-109.8129906 34.2783357, -109.8117563 34.2792611)"
1390,597,595,200.7378545,"LINESTRING (-109.8117563 34.2792611, -109.8129906 34.2783357)"
1391,47,598,373.0969131,"LINESTRING (-109.8137952 34.2831541, -109.8142512 34.2798439)"
1392,598,47,373.0969131,"LINESTRING (-109.8142512 34.2798439, -109.8137952 34.2831541)"
1393,598,596,157.5697146,"LINESTRING (-109.8142512 34.2798439, -109.8142789 34.2784271)"
1394,596,598,157.5697146,"LINESTRING (-109.8142789 34.2784271, -109.8142512 34.2798439)"
1395,596,593,116.6775691,"LINESTRING (-109.8142789 34.2784271, -109.8142834 34.2773778)"
1396,593,596,116.6775691,"LINESTRING (-109.8142834 34.2773778, -109.8142789 34.2784271)"
1397,602,600,1000.339894,"LINESTRING (-109.7698907 34.3120214, -109.7651965 34.304897)"
1398,600,602,1000.339894,"LINESTRING (-109.7651965 34.304897, -109.7698907 34.3120214)"
1399,596,595,123.6650256,"LINESTRING (-109.8142789 34.2784271, -109.8129906 34.2783357)"
1400,595,596,123.6650256,"LINESTRING (-109.8129906 34.2783357, -109.8142789 34.2784271)"
1401,609,654,165.2389327,"LINESTRING (-109.8004062 34.2791247, -109.8004378 34.2776389)"
1402,654,609,165.2389327,"LINESTRING (-109.8004378 34.2776389, -109.8004062 34.2791247)"
1403,654,651,69.69815255,"LINESTRING (-109.8004378 34.2776389, -109.8004334 34.2770121)"
1404,651,654,69.69815255,"LINESTRING (-109.8004334 34.2770121, -109.8004378 34.2776389)"
1405,651,604,479.3988955,"LINESTRING (-109.8004334 34.2770121, -109.8003801 34.2727016)"
1406,604,651,479.3988955,"LINESTRING (-109.8003801 34.2727016, -109.8004334 34.2770121)"
1407,607,610,483.4546581,"LINESTRING (-109.8088971 34.2764538, -109.8088593 34.2808015)"
1408,610,607,483.4546581,"LINESTRING (-109.8088593 34.2808015, -109.8088971 34.2764538)"
1409,610,611,95.52227592,"LINESTRING (-109.8088593 34.2808015, -109.8088226 34.2816551)"
1410,611,610,95.52227592,"LINESTRING (-109.8088226 34.2816551, -109.8088593 34.2808015)"
1411,22,607,530.781865,"LINESTRING (-109.8099206 34.272382, -109.8088971 34.2764538)"
1412,607,22,530.781865,"LINESTRING (-109.8088971 34.2764538, -109.8099206 34.272382)"
1413,607,606,153.7804013,"LINESTRING (-109.8088971 34.2764538, -109.8072235 34.276444)"
1414,606,607,153.7804013,"LINESTRING (-109.8072235 34.276444, -109.8088971 34.2764538)"
1415,606,605,241.4028562,"LINESTRING (-109.8072235 34.276444, -109.8045963 34.2764287)"
1416,605,606,241.4028562,"LINESTRING (-109.8045963 34.2764287, -109.8072235 34.276444)"
1417,606,610,588.4749348,"LINESTRING (-109.8072235 34.276444, -109.8088593 34.2808015)"
1418,610,606,588.4749348,"LINESTRING (-109.8088593 34.2808015, -109.8072235 34.276444)"
1419,608,605,293.3260572,"LINESTRING (-109.8045447 34.2790663, -109.8045963 34.2764287)"
1420,605,608,293.3260572,"LINESTRING (-109.8045963 34.2764287, -109.8045447 34.2790663)"
1421,605,608,1147.477577,"LINESTRING (-109.8045963 34.2764287, -109.8045447 34.2790663)"
1422,608,605,1147.477577,"LINESTRING (-109.8045447 34.2790663, -109.8045963 34.2764287)"
1423,296,612,106.0316686,"LINESTRING (-109.7506119 34.3463848, -109.750524 34.3473356)"
1424,612,296,106.0316686,"LINESTRING (-109.750524 34.3473356, -109.7506119 34.3463848)"
1425,379,279,174.2963004,"LINESTRING (-109.7448275 34.3509885, -109.7447509 34.352548)"
1426,279,379,174.2963004,"LINESTRING (-109.7447509 34.352548, -109.7448275 34.3509885)"
1427,338,263,295.6322031,"LINESTRING (-109.7573602 34.356928, -109.7605695 34.3568409)"
1428,263,338,295.6322031,"LINESTRING (-109.7605695 34.3568409, -109.7573602 34.356928)"
1429,87,86,4.041762915,"LINESTRING (-109.7529626 34.3009892, -109.7530066 34.300989)"
1430,86,87,4.041762915,"LINESTRING (-109.7530066 34.300989, -109.7529626 34.3009892)"
1431,86,614,588.5524718,"LINESTRING (-109.7530066 34.300989, -109.7594108 34.301146)"
1432,614,86,588.5524718,"LINESTRING (-109.7594108 34.301146, -109.7530066 34.300989)"
1433,44,615,489.2756981,"LINESTRING (-109.7278408 34.3300331, -109.7278125 34.325633)"
1434,615,44,489.2756981,"LINESTRING (-109.7278125 34.325633, -109.7278408 34.3300331)"
1435,615,43,313.1425252,"LINESTRING (-109.7278125 34.325633, -109.7277581 34.3228172)"
1436,43,615,313.1425252,"LINESTRING (-109.7277581 34.3228172, -109.7278125 34.325633)"
1437,43,621,326.3945666,"LINESTRING (-109.7277581 34.3228172, -109.7278889 34.3199112)"
1438,621,43,326.3945666,"LINESTRING (-109.7278889 34.3199112, -109.7277581 34.3228172)"
1439,128,42,477.1790397,"LINESTRING (-109.7367516 34.3185682, -109.7351333 34.3226415)"
1440,42,128,477.1790397,"LINESTRING (-109.7351333 34.3226415, -109.7367516 34.3185682)"
1441,619,621,804.217054,"LINESTRING (-109.7364881 34.3185988, -109.7278889 34.3199112)"
1442,621,619,804.217054,"LINESTRING (-109.7278889 34.3199112, -109.7364881 34.3185988)"
1443,621,620,1261.643045,"LINESTRING (-109.7278889 34.3199112, -109.7141547 34.3196657)"
1444,620,621,1261.643045,"LINESTRING (-109.7141547 34.3196657, -109.7278889 34.3199112)"
1445,618,617,278.7815416,"LINESTRING (-109.7338273 34.3034738, -109.733845 34.3009667)"
1446,617,618,278.7815416,"LINESTRING (-109.733845 34.3009667, -109.7338273 34.3034738)"
1447,508,507,517.2274125,"LINESTRING (-109.8220323 34.3486629, -109.8164277 34.3485668)"
1448,507,508,517.2274125,"LINESTRING (-109.8164277 34.3485668, -109.8220323 34.3486629)"
1449,632,638,376.5462473,"LINESTRING (-109.761374 34.2761817, -109.7612536 34.2795666)"
1450,638,632,376.5462473,"LINESTRING (-109.7612536 34.2795666, -109.761374 34.2761817)"
1451,638,639,493.6182862,"LINESTRING (-109.7612536 34.2795666, -109.7666247 34.2796646)"
1452,639,638,493.6182862,"LINESTRING (-109.7666247 34.2796646, -109.7612536 34.2795666)"
1453,639,640,260.0959522,"LINESTRING (-109.7666247 34.2796646, -109.7694551 34.2797034)"
1454,640,639,260.0959522,"LINESTRING (-109.7694551 34.2797034, -109.7666247 34.2796646)"
1455,640,76,274.9163191,"LINESTRING (-109.7694551 34.2797034, -109.7724471 34.2797237)"
1456,76,640,274.9163191,"LINESTRING (-109.7724471 34.2797237, -109.7694551 34.2797034)"
1457,76,641,195.7223783,"LINESTRING (-109.7724471 34.2797237, -109.7745712 34.2796284)"
1458,641,76,195.7223783,"LINESTRING (-109.7745712 34.2796284, -109.7724471 34.2797237)"
1459,641,272,314.3920363,"LINESTRING (-109.7745712 34.2796284, -109.777927 34.2793629)"
1460,272,641,314.3920363,"LINESTRING (-109.777927 34.2793629, -109.7745712 34.2796284)"
1461,272,637,101.0033177,"LINESTRING (-109.777927 34.2793629, -109.7789464 34.2792175)"
1462,637,272,101.0033177,"LINESTRING (-109.7789464 34.2792175, -109.777927 34.2793629)"
1463,643,642,413.564683,"LINESTRING (-109.7798309 34.2867248, -109.780031 34.2830092)"
